audio_file,audio_url,target_word,participant_id,l1_condition,pronunciation_condition,stimulus_list,word_number,condition,talker,take_number,spoken_form,practice_note,source_format,counterbalance_word_number,source_word_number,global_speaker_id,old_speaker_id,proposed_speaker_id,old_relative_path,osf_audio_file,original_pronunciation_label,source_pass_number,trial_number,talker_label
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word010_abalone_take02_trial0110.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word010_abalone_take02_trial0110.wav,abalone,jpn_s07,JPN,accented,,30,main,spk017,2,abalone,,osf_crosswalk_osf,30,10,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word010_abalone_take02_trial0110_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word010_abalone_take02_trial0110.wav,intermediate_accent,03,110,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word026_porcupine_take01_trial0126.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word026_porcupine_take01_trial0126.wav,porcupine,jpn_s07,JPN,accented,,31,main,spk017,1,porcupine,,osf_crosswalk_osf,31,26,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word026_porcupine_take01_trial0126_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word026_porcupine_take01_trial0126.wav,intermediate_accent,03,126,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word023_carousel_take01_trial0123.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word023_carousel_take01_trial0123.wav,carousel,jpn_s07,JPN,accented,,32,main,spk017,1,carousel,,osf_crosswalk_osf,32,23,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word023_carousel_take01_trial0123_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word023_carousel_take01_trial0123.wav,intermediate_accent,03,123,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word019_faucet_take01_trial0119.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word019_faucet_take01_trial0119.wav,faucet,jpn_s07,JPN,accented,,33,main,spk017,1,faucet,,osf_crosswalk_osf,33,19,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word019_faucet_take01_trial0119_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word019_faucet_take01_trial0119.wav,intermediate_accent,03,119,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word008_cobweb_take01_trial0108.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word008_cobweb_take01_trial0108.wav,cobweb,jpn_s07,JPN,accented,,34,main,spk017,1,cobweb,,osf_crosswalk_osf,34,8,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word008_cobweb_take01_trial0108_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word008_cobweb_take01_trial0108.wav,intermediate_accent,03,108,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word039_pylon_take01_trial0139.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word039_pylon_take01_trial0139.wav,pylon,jpn_s07,JPN,accented,,35,main,spk017,1,pylon,,osf_crosswalk_osf,35,39,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word039_pylon_take01_trial0139_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word039_pylon_take01_trial0139.wav,intermediate_accent,03,139,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word031_pupa_take01_trial0131.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word031_pupa_take01_trial0131.wav,pupa,jpn_s07,JPN,accented,,36,main,spk017,1,pupa,,osf_crosswalk_osf,36,31,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word031_pupa_take01_trial0131_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word031_pupa_take01_trial0131.wav,intermediate_accent,03,131,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word006_binoculars_take01_trial0106.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word006_binoculars_take01_trial0106.wav,binoculars,jpn_s07,JPN,accented,,37,main,spk017,1,binoculars,,osf_crosswalk_osf,37,6,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word006_binoculars_take01_trial0106_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word006_binoculars_take01_trial0106.wav,intermediate_accent,03,106,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word033_spatula_take02_trial0133.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word033_spatula_take02_trial0133.wav,spatula,jpn_s07,JPN,accented,,38,main,spk017,2,spatula,,osf_crosswalk_osf,38,33,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word033_spatula_take02_trial0133_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word033_spatula_take02_trial0133.wav,intermediate_accent,03,133,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word015_lawnmower_take01_trial0115.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word015_lawnmower_take01_trial0115.wav,lawnmower,jpn_s07,JPN,accented,,39,main,spk017,1,lawnmower,,osf_crosswalk_osf,39,15,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word015_lawnmower_take01_trial0115_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word015_lawnmower_take01_trial0115.wav,intermediate_accent,03,115,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word013_ladle_take02_trial0113.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word013_ladle_take02_trial0113.wav,ladle,jpn_s07,JPN,accented,,40,main,spk017,2,ladle,,osf_crosswalk_osf,40,13,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word013_ladle_take02_trial0113_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word013_ladle_take02_trial0113.wav,intermediate_accent,03,113,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word022_raccoon_take01_trial0122.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word022_raccoon_take01_trial0122.wav,raccoon,jpn_s07,JPN,accented,,41,main,spk017,1,raccoon,,osf_crosswalk_osf,41,22,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word022_raccoon_take01_trial0122_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word022_raccoon_take01_trial0122.wav,intermediate_accent,03,122,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word024_syringe_take01_trial0124.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word024_syringe_take01_trial0124.wav,syringe,jpn_s07,JPN,accented,,42,main,spk017,1,syringe,,osf_crosswalk_osf,42,24,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word024_syringe_take01_trial0124_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word024_syringe_take01_trial0124.wav,intermediate_accent,03,124,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word045_catapult_take01_trial0145.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word045_catapult_take01_trial0145.wav,catapult,jpn_s07,JPN,accented,,43,main,spk017,1,catapult,,osf_crosswalk_osf,43,45,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word045_catapult_take01_trial0145_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word045_catapult_take01_trial0145.wav,intermediate_accent,03,145,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word002_treadmill_take01_trial0102.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word002_treadmill_take01_trial0102.wav,treadmill,jpn_s07,JPN,accented,,44,main,spk017,1,treadmill,,osf_crosswalk_osf,44,2,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word002_treadmill_take01_trial0102_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word002_treadmill_take01_trial0102.wav,intermediate_accent,03,102,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word028_wardrobe_take02_trial0128.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word028_wardrobe_take02_trial0128.wav,wardrobe,jpn_s07,JPN,accented,,45,main,spk017,2,wardrobe,,osf_crosswalk_osf,45,28,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word028_wardrobe_take02_trial0128_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word028_wardrobe_take02_trial0128.wav,intermediate_accent,03,128,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word034_strainer_take01_trial0134.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word034_strainer_take01_trial0134.wav,strainer,jpn_s07,JPN,accented,,46,main,spk017,1,strainer,,osf_crosswalk_osf,46,34,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word034_strainer_take01_trial0134_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word034_strainer_take01_trial0134.wav,intermediate_accent,03,134,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word048_parakeet_take01_trial0148.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word048_parakeet_take01_trial0148.wav,parakeet,jpn_s07,JPN,accented,,47,main,spk017,1,parakeet,,osf_crosswalk_osf,47,48,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word048_parakeet_take01_trial0148_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word048_parakeet_take01_trial0148.wav,intermediate_accent,03,148,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word041_scallop_take01_trial0141.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word041_scallop_take01_trial0141.wav,scallop,jpn_s07,JPN,accented,,48,main,spk017,1,scallop,,osf_crosswalk_osf,48,41,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word041_scallop_take01_trial0141_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word041_scallop_take01_trial0141.wav,intermediate_accent,03,141,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word005_toupee_take01_trial0105.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word005_toupee_take01_trial0105.wav,toupee,jpn_s07,JPN,accented,,49,main,spk017,1,toupee,,osf_crosswalk_osf,49,5,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word005_toupee_take01_trial0105_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word005_toupee_take01_trial0105.wav,intermediate_accent,03,105,f1_aria
main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word020_abacus_take01_trial0120.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word020_abacus_take01_trial0120.wav,abacus,jpn_s07,JPN,accented,,50,main,spk017,1,abacus,,osf_crosswalk_osf,50,20,spk017,J10,jpn_s07,JPN/J10_Accented/j10_japanese_pass03_intermediate_accent_word020_abacus_take01_trial0120_talker_f1_aria.wav,main/jpn/accented/jpn_s07/jpn_s07_accented_pass03_word020_abacus_take01_trial0120.wav,intermediate_accent,03,120,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word039_tweezers_take01_trial0139.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word039_tweezers_take01_trial0139.wav,tweezers,jpn_s08,JPN,accented,,1,main,spk018,1,tweezers,,osf_crosswalk_osf,1,39,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word039_tweezers_take01_trial0139_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word039_tweezers_take01_trial0139.wav,intermediate_accent,03,139,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word029_persimmon_take02_trial0129.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word029_persimmon_take02_trial0129.wav,persimmon,jpn_s08,JPN,accented,,2,main,spk018,2,persimmon,,osf_crosswalk_osf,2,29,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word029_persimmon_take02_trial0129_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word029_persimmon_take02_trial0129.wav,intermediate_accent,03,129,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word044_thermometer_take01_trial0144.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word044_thermometer_take01_trial0144.wav,thermometer,jpn_s08,JPN,accented,,3,main,spk018,1,thermometer,,osf_crosswalk_osf,3,44,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word044_thermometer_take01_trial0144_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word044_thermometer_take01_trial0144.wav,intermediate_accent,03,144,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word018_razor_take01_trial0118.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word018_razor_take01_trial0118.wav,razor,jpn_s08,JPN,accented,,4,main,spk018,1,razor,,osf_crosswalk_osf,4,18,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word018_razor_take01_trial0118_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word018_razor_take01_trial0118.wav,intermediate_accent,03,118,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word048_mantis_take01_trial0148.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word048_mantis_take01_trial0148.wav,mantis,jpn_s08,JPN,accented,,5,main,spk018,1,mantis,,osf_crosswalk_osf,5,48,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word048_mantis_take01_trial0148_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word048_mantis_take01_trial0148.wav,intermediate_accent,03,148,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word021_pacifier_take01_trial0121.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word021_pacifier_take01_trial0121.wav,pacifier,jpn_s08,JPN,accented,,6,main,spk018,1,pacifier,,osf_crosswalk_osf,6,21,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word021_pacifier_take01_trial0121_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word021_pacifier_take01_trial0121.wav,intermediate_accent,03,121,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word002_podium_take01_trial0102.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word002_podium_take01_trial0102.wav,podium,jpn_s08,JPN,accented,,7,main,spk018,1,podium,,osf_crosswalk_osf,7,2,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word002_podium_take01_trial0102_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word002_podium_take01_trial0102.wav,intermediate_accent,03,102,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word023_labyrinth_take01_trial0123.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word023_labyrinth_take01_trial0123.wav,labyrinth,jpn_s08,JPN,accented,,8,main,spk018,1,labyrinth,,osf_crosswalk_osf,8,23,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word023_labyrinth_take01_trial0123_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word023_labyrinth_take01_trial0123.wav,intermediate_accent,03,123,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word007_loquat_take01_trial0107.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word007_loquat_take01_trial0107.wav,loquat,jpn_s08,JPN,accented,,9,main,spk018,1,loquat,,osf_crosswalk_osf,9,7,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word007_loquat_take01_trial0107_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word007_loquat_take01_trial0107.wav,intermediate_accent,03,107,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word016_scapula_take01_trial0116.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word016_scapula_take01_trial0116.wav,scapula,jpn_s08,JPN,accented,,10,main,spk018,1,scapula,,osf_crosswalk_osf,10,16,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word016_scapula_take01_trial0116_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word016_scapula_take01_trial0116.wav,intermediate_accent,03,116,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word046_burdock_take01_trial0146.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word046_burdock_take01_trial0146.wav,burdock,jpn_s08,JPN,accented,,11,main,spk018,1,burdock,,osf_crosswalk_osf,11,46,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word046_burdock_take01_trial0146_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word046_burdock_take01_trial0146.wav,intermediate_accent,03,146,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word045_protractor_take01_trial0145.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word045_protractor_take01_trial0145.wav,protractor,jpn_s08,JPN,accented,,12,main,spk018,1,protractor,,osf_crosswalk_osf,12,45,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word045_protractor_take01_trial0145_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word045_protractor_take01_trial0145.wav,intermediate_accent,03,145,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word050_acorn_take01_trial0150.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word050_acorn_take01_trial0150.wav,acorn,jpn_s08,JPN,accented,,13,main,spk018,1,acorn,,osf_crosswalk_osf,13,50,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word050_acorn_take01_trial0150_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word050_acorn_take01_trial0150.wav,intermediate_accent,03,150,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word008_scalpel_take01_trial0108.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word008_scalpel_take01_trial0108.wav,scalpel,jpn_s08,JPN,accented,,14,main,spk018,1,scalpel,,osf_crosswalk_osf,14,8,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word008_scalpel_take01_trial0108_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word008_scalpel_take01_trial0108.wav,intermediate_accent,03,108,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word012_cocoon_take01_trial0112.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word012_cocoon_take01_trial0112.wav,cocoon,jpn_s08,JPN,accented,,15,main,spk018,1,cocoon,,osf_crosswalk_osf,15,12,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word012_cocoon_take01_trial0112_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word012_cocoon_take01_trial0112.wav,intermediate_accent,03,112,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word031_cicada_take01_trial0131.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word031_cicada_take01_trial0131.wav,cicada,jpn_s08,JPN,accented,,16,main,spk018,1,cicada,,osf_crosswalk_osf,16,31,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word031_cicada_take01_trial0131_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word031_cicada_take01_trial0131.wav,intermediate_accent,03,131,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word022_toboggan_take01_trial0122.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word022_toboggan_take01_trial0122.wav,toboggan,jpn_s08,JPN,accented,,17,main,spk018,1,toboggan,,osf_crosswalk_osf,17,22,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word022_toboggan_take01_trial0122_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word022_toboggan_take01_trial0122.wav,intermediate_accent,03,122,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass02_word001_chisel_take02_trial0051.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass02_word001_chisel_take02_trial0051.wav,chisel,jpn_s08,JPN,accented,,18,main,spk018,2,chisel,,osf_crosswalk_osf,18,1,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass02_japanese_accented_english_word001_chisel_take02_trial0051_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass02_word001_chisel_take02_trial0051.wav,japanese_accented_english,02,51,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word004_casket_take02_trial0104.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word004_casket_take02_trial0104.wav,casket,jpn_s08,JPN,accented,,19,main,spk018,2,casket,,osf_crosswalk_osf,19,4,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word004_casket_take02_trial0104_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word004_casket_take02_trial0104.wav,intermediate_accent,03,104,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word010_detergent_take01_trial0110.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word010_detergent_take01_trial0110.wav,detergent,jpn_s08,JPN,accented,,20,main,spk018,1,detergent,,osf_crosswalk_osf,20,10,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word010_detergent_take01_trial0110_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word010_detergent_take01_trial0110.wav,intermediate_accent,03,110,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word024_nostril_take01_trial0124.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word024_nostril_take01_trial0124.wav,nostril,jpn_s08,JPN,accented,,21,main,spk018,1,nostril,,osf_crosswalk_osf,21,24,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word024_nostril_take01_trial0124_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word024_nostril_take01_trial0124.wav,intermediate_accent,03,124,f1_aria
main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word047_rickshaw_take02_trial0147.wav,https://pub-c26f53c7e40c448db5847c2079933f52.r2.dev/main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word047_rickshaw_take02_trial0147.wav,rickshaw,jpn_s08,JPN,accented,,22,main,spk018,2,rickshaw,,osf_crosswalk_osf,22,47,spk018,J12,jpn_s08,JPN/J12_Intermidiate/j12_japanese_pass03_intermediate_accent_word047_rickshaw_take02_trial0147_talker_f1_aria.wav,main/jpn/accented/jpn_s08/jpn_s08_accented_pass03_word047_rickshaw_take02_trial0147.wav,intermediate_accent,03,147,f1_aria
